,State,City,Month,Day,Year,AvgTemperature,county_name,date
464167,Iowa,Des Moines,5,5,2020,47.8,Polk,2020-5-5
464168,Iowa,Des Moines,5,6,2020,49.7,Polk,2020-5-6
464169,Iowa,Des Moines,5,7,2020,52.8,Polk,2020-5-7
464170,Iowa,Des Moines,5,8,2020,49.7,Polk,2020-5-8
464171,Iowa,Des Moines,5,9,2020,50.7,Polk,2020-5-9
464172,Iowa,Des Moines,5,10,2020,47.9,Polk,2020-5-10
464173,Iowa,Des Moines,5,11,2020,48.5,Polk,2020-5-11
464174,Iowa,Des Moines,5,12,2020,51.2,Polk,2020-5-12
464175,Iowa,Des Moines,5,13,2020,53.7,Polk,2020-5-13
473307,Iowa,Sioux City,1,1,2020,29.2,Woodbury,2020-1-1
473308,Iowa,Sioux City,1,2,2020,34.3,Woodbury,2020-1-2
473309,Iowa,Sioux City,1,3,2020,29.5,Woodbury,2020-1-3
473310,Iowa,Sioux City,1,4,2020,26.5,Woodbury,2020-1-4
473311,Iowa,Sioux City,1,5,2020,38.8,Woodbury,2020-1-5
473312,Iowa,Sioux City,1,6,2020,29.8,Woodbury,2020-1-6
473313,Iowa,Sioux City,1,7,2020,30.1,Woodbury,2020-1-7
473314,Iowa,Sioux City,1,8,2020,23.1,Woodbury,2020-1-8
473315,Iowa,Sioux City,1,9,2020,31.5,Woodbury,2020-1-9
473316,Iowa,Sioux City,1,10,2020,23.7,Woodbury,2020-1-10
473317,Iowa,Sioux City,1,11,2020,10.2,Woodbury,2020-1-11
473318,Iowa,Sioux City,1,12,2020,14.1,Woodbury,2020-1-12
473319,Iowa,Sioux City,1,13,2020,21.5,Woodbury,2020-1-13
473320,Iowa,Sioux City,1,14,2020,31.0,Woodbury,2020-1-14
473321,Iowa,Sioux City,1,15,2020,15.7,Woodbury,2020-1-15
473322,Iowa,Sioux City,1,16,2020,-0.2,Woodbury,2020-1-16
473323,Iowa,Sioux City,1,17,2020,17.3,Woodbury,2020-1-17
473324,Iowa,Sioux City,1,18,2020,16.9,Woodbury,2020-1-18
473325,Iowa,Sioux City,1,19,2020,0.9,Woodbury,2020-1-19
473326,Iowa,Sioux City,1,20,2020,-5.1,Woodbury,2020-1-20
473327,Iowa,Sioux City,1,21,2020,-2.7,Woodbury,2020-1-21
473328,Iowa,Sioux City,1,22,2020,-99.0,Woodbury,2020-1-22
473329,Iowa,Sioux City,1,23,2020,29.5,Woodbury,2020-1-23
473330,Iowa,Sioux City,1,24,2020,28.8,Woodbury,2020-1-24
473331,Iowa,Sioux City,1,25,2020,27.3,Woodbury,2020-1-25
473332,Iowa,Sioux City,1,26,2020,-99.0,Woodbury,2020-1-26
473333,Iowa,Sioux City,1,27,2020,30.4,Woodbury,2020-1-27
473334,Iowa,Sioux City,1,28,2020,25.5,Woodbury,2020-1-28
473335,Iowa,Sioux City,1,29,2020,25.6,Woodbury,2020-1-29
473336,Iowa,Sioux City,1,30,2020,30.5,Woodbury,2020-1-30
473337,Iowa,Sioux City,1,31,2020,33.1,Woodbury,2020-1-31
473338,Iowa,Sioux City,2,1,2020,32.4,Woodbury,2020-2-1
473339,Iowa,Sioux City,2,2,2020,41.5,Woodbury,2020-2-2
473340,Iowa,Sioux City,2,3,2020,31.5,Woodbury,2020-2-3
473341,Iowa,Sioux City,2,4,2020,22.3,Woodbury,2020-2-4
473342,Iowa,Sioux City,2,5,2020,21.8,Woodbury,2020-2-5
473343,Iowa,Sioux City,2,6,2020,24.4,Woodbury,2020-2-6
473344,Iowa,Sioux City,2,7,2020,24.4,Woodbury,2020-2-7
473345,Iowa,Sioux City,2,8,2020,18.2,Woodbury,2020-2-8
473346,Iowa,Sioux City,2,9,2020,32.2,Woodbury,2020-2-9
473347,Iowa,Sioux City,2,10,2020,24.9,Woodbury,2020-2-10
473348,Iowa,Sioux City,2,11,2020,30.4,Woodbury,2020-2-11
473349,Iowa,Sioux City,2,12,2020,31.6,Woodbury,2020-2-12
473350,Iowa,Sioux City,2,13,2020,0.3,Woodbury,2020-2-13
473351,Iowa,Sioux City,2,14,2020,12.3,Woodbury,2020-2-14
473352,Iowa,Sioux City,2,15,2020,30.1,Woodbury,2020-2-15
473353,Iowa,Sioux City,2,16,2020,34.8,Woodbury,2020-2-16
473354,Iowa,Sioux City,2,17,2020,35.1,Woodbury,2020-2-17
473355,Iowa,Sioux City,2,18,2020,28.3,Woodbury,2020-2-18
473356,Iowa,Sioux City,2,19,2020,16.6,Woodbury,2020-2-19
473357,Iowa,Sioux City,2,20,2020,0.6,Woodbury,2020-2-20
473358,Iowa,Sioux City,2,21,2020,23.3,Woodbury,2020-2-21
473359,Iowa,Sioux City,2,22,2020,38.0,Woodbury,2020-2-22
473360,Iowa,Sioux City,2,23,2020,37.9,Woodbury,2020-2-23
473361,Iowa,Sioux City,2,24,2020,34.7,Woodbury,2020-2-24
473362,Iowa,Sioux City,2,25,2020,34.5,Woodbury,2020-2-25
473363,Iowa,Sioux City,2,26,2020,27.2,Woodbury,2020-2-26
473364,Iowa,Sioux City,2,27,2020,28.6,Woodbury,2020-2-27
473365,Iowa,Sioux City,2,28,2020,32.1,Woodbury,2020-2-28
473366,Iowa,Sioux City,2,29,2020,36.4,Woodbury,2020-2-29
473367,Iowa,Sioux City,3,1,2020,42.6,Woodbury,2020-3-1
473368,Iowa,Sioux City,3,2,2020,37.1,Woodbury,2020-3-2
473369,Iowa,Sioux City,3,3,2020,42.8,Woodbury,2020-3-3
473370,Iowa,Sioux City,3,4,2020,43.3,Woodbury,2020-3-4
473371,Iowa,Sioux City,3,5,2020,46.1,Woodbury,2020-3-5
473372,Iowa,Sioux City,3,6,2020,34.5,Woodbury,2020-3-6
473373,Iowa,Sioux City,3,7,2020,47.5,Woodbury,2020-3-7
473374,Iowa,Sioux City,3,8,2020,57.0,Woodbury,2020-3-8
473375,Iowa,Sioux City,3,9,2020,38.8,Woodbury,2020-3-9
473376,Iowa,Sioux City,3,10,2020,30.1,Woodbury,2020-3-10
473377,Iowa,Sioux City,3,11,2020,40.2,Woodbury,2020-3-11
473378,Iowa,Sioux City,3,12,2020,49.4,Woodbury,2020-3-12
473379,Iowa,Sioux City,3,13,2020,36.5,Woodbury,2020-3-13
473380,Iowa,Sioux City,3,14,2020,33.9,Woodbury,2020-3-14
473381,Iowa,Sioux City,3,15,2020,31.1,Woodbury,2020-3-15
473382,Iowa,Sioux City,3,16,2020,35.4,Woodbury,2020-3-16
473383,Iowa,Sioux City,3,17,2020,35.2,Woodbury,2020-3-17
473384,Iowa,Sioux City,3,18,2020,44.7,Woodbury,2020-3-18
473385,Iowa,Sioux City,3,19,2020,45.1,Woodbury,2020-3-19
473386,Iowa,Sioux City,3,20,2020,23.0,Woodbury,2020-3-20
473387,Iowa,Sioux City,3,21,2020,24.8,Woodbury,2020-3-21
473388,Iowa,Sioux City,3,22,2020,36.4,Woodbury,2020-3-22
473389,Iowa,Sioux City,3,23,2020,41.4,Woodbury,2020-3-23
473390,Iowa,Sioux City,3,24,2020,48.0,Woodbury,2020-3-24
473391,Iowa,Sioux City,3,25,2020,49.1,Woodbury,2020-3-25
473392,Iowa,Sioux City,3,26,2020,41.1,Woodbury,2020-3-26
473393,Iowa,Sioux City,3,27,2020,44.7,Woodbury,2020-3-27
473394,Iowa,Sioux City,3,28,2020,46.0,Woodbury,2020-3-28
473395,Iowa,Sioux City,3,29,2020,43.2,Woodbury,2020-3-29
473396,Iowa,Sioux City,3,30,2020,45.3,Woodbury,2020-3-30
473397,Iowa,Sioux City,3,31,2020,50.5,Woodbury,2020-3-31
473398,Iowa,Sioux City,4,1,2020,56.3,Woodbury,2020-4-1
473399,Iowa,Sioux City,4,2,2020,46.5,Woodbury,2020-4-2
473400,Iowa,Sioux City,4,3,2020,25.1,Woodbury,2020-4-3
473401,Iowa,Sioux City,4,4,2020,31.2,Woodbury,2020-4-4
473402,Iowa,Sioux City,4,5,2020,40.6,Woodbury,2020-4-5
473403,Iowa,Sioux City,4,6,2020,55.7,Woodbury,2020-4-6
473404,Iowa,Sioux City,4,7,2020,61.4,Woodbury,2020-4-7
473405,Iowa,Sioux City,4,8,2020,55.6,Woodbury,2020-4-8
473406,Iowa,Sioux City,4,9,2020,40.7,Woodbury,2020-4-9
473407,Iowa,Sioux City,4,10,2020,35.1,Woodbury,2020-4-10
473408,Iowa,Sioux City,4,11,2020,47.0,Woodbury,2020-4-11
473409,Iowa,Sioux City,4,12,2020,37.3,Woodbury,2020-4-12
473410,Iowa,Sioux City,4,13,2020,27.1,Woodbury,2020-4-13
473411,Iowa,Sioux City,4,14,2020,29.4,Woodbury,2020-4-14
473412,Iowa,Sioux City,4,15,2020,31.2,Woodbury,2020-4-15
473413,Iowa,Sioux City,4,16,2020,37.1,Woodbury,2020-4-16
473414,Iowa,Sioux City,4,17,2020,39.2,Woodbury,2020-4-17
473415,Iowa,Sioux City,4,18,2020,51.2,Woodbury,2020-4-18
473416,Iowa,Sioux City,4,19,2020,52.0,Woodbury,2020-4-19
473417,Iowa,Sioux City,4,20,2020,53.2,Woodbury,2020-4-20
473418,Iowa,Sioux City,4,21,2020,52.4,Woodbury,2020-4-21
473419,Iowa,Sioux City,4,22,2020,68.2,Woodbury,2020-4-22
473420,Iowa,Sioux City,4,23,2020,62.1,Woodbury,2020-4-23
473421,Iowa,Sioux City,4,24,2020,58.1,Woodbury,2020-4-24
473422,Iowa,Sioux City,4,25,2020,51.1,Woodbury,2020-4-25
473423,Iowa,Sioux City,4,26,2020,52.4,Woodbury,2020-4-26
473424,Iowa,Sioux City,4,27,2020,63.8,Woodbury,2020-4-27
473425,Iowa,Sioux City,4,28,2020,64.1,Woodbury,2020-4-28
473426,Iowa,Sioux City,4,29,2020,56.3,Woodbury,2020-4-29
473427,Iowa,Sioux City,4,30,2020,57.3,Woodbury,2020-4-30
473428,Iowa,Sioux City,5,1,2020,68.9,Woodbury,2020-5-1
473429,Iowa,Sioux City,5,2,2020,64.5,Woodbury,2020-5-2
473430,Iowa,Sioux City,5,3,2020,61.2,Woodbury,2020-5-3
473431,Iowa,Sioux City,5,4,2020,58.2,Woodbury,2020-5-4
473432,Iowa,Sioux City,5,5,2020,50.8,Woodbury,2020-5-5
473433,Iowa,Sioux City,5,6,2020,49.7,Woodbury,2020-5-6
473434,Iowa,Sioux City,5,7,2020,47.0,Woodbury,2020-5-7
473435,Iowa,Sioux City,5,8,2020,46.6,Woodbury,2020-5-8
473436,Iowa,Sioux City,5,9,2020,46.0,Woodbury,2020-5-9
473437,Iowa,Sioux City,5,10,2020,44.6,Woodbury,2020-5-10
473438,Iowa,Sioux City,5,11,2020,43.3,Woodbury,2020-5-11
473439,Iowa,Sioux City,5,12,2020,49.2,Woodbury,2020-5-12
473440,Iowa,Sioux City,5,13,2020,50.4,Woodbury,2020-5-13
482572,Kansas,Goodland,1,1,2020,34.1,Sherman,2020-1-1
482573,Kansas,Goodland,1,2,2020,35.7,Sherman,2020-1-2
482574,Kansas,Goodland,1,3,2020,31.2,Sherman,2020-1-3
482575,Kansas,Goodland,1,4,2020,36.5,Sherman,2020-1-4
482576,Kansas,Goodland,1,5,2020,39.8,Sherman,2020-1-5
482577,Kansas,Goodland,1,6,2020,29.1,Sherman,2020-1-6
482578,Kansas,Goodland,1,7,2020,35.3,Sherman,2020-1-7
482579,Kansas,Goodland,1,8,2020,34.7,Sherman,2020-1-8
482580,Kansas,Goodland,1,9,2020,35.6,Sherman,2020-1-9
482581,Kansas,Goodland,1,10,2020,28.2,Sherman,2020-1-10
482582,Kansas,Goodland,1,11,2020,13.9,Sherman,2020-1-11
482583,Kansas,Goodland,1,12,2020,27.2,Sherman,2020-1-12
482584,Kansas,Goodland,1,13,2020,32.1,Sherman,2020-1-13
482585,Kansas,Goodland,1,14,2020,23.5,Sherman,2020-1-14
482586,Kansas,Goodland,1,15,2020,31.8,Sherman,2020-1-15
482587,Kansas,Goodland,1,16,2020,20.5,Sherman,2020-1-16
482588,Kansas,Goodland,1,17,2020,30.0,Sherman,2020-1-17
482589,Kansas,Goodland,1,18,2020,31.8,Sherman,2020-1-18
482590,Kansas,Goodland,1,19,2020,27.6,Sherman,2020-1-19
482591,Kansas,Goodland,1,20,2020,31.6,Sherman,2020-1-20
482592,Kansas,Goodland,1,21,2020,26.3,Sherman,2020-1-21
482593,Kansas,Goodland,1,22,2020,40.4,Sherman,2020-1-22
482594,Kansas,Goodland,1,23,2020,34.9,Sherman,2020-1-23
482595,Kansas,Goodland,1,24,2020,30.8,Sherman,2020-1-24
482596,Kansas,Goodland,1,25,2020,39.3,Sherman,2020-1-25
482597,Kansas,Goodland,1,26,2020,38.6,Sherman,2020-1-26
482598,Kansas,Goodland,1,27,2020,29.8,Sherman,2020-1-27
482599,Kansas,Goodland,1,28,2020,30.2,Sherman,2020-1-28
482600,Kansas,Goodland,1,29,2020,28.5,Sherman,2020-1-29
482601,Kansas,Goodland,1,30,2020,34.5,Sherman,2020-1-30
482602,Kansas,Goodland,1,31,2020,35.6,Sherman,2020-1-31
482603,Kansas,Goodland,2,1,2020,41.6,Sherman,2020-2-1
482604,Kansas,Goodland,2,2,2020,54.9,Sherman,2020-2-2
482605,Kansas,Goodland,2,3,2020,36.8,Sherman,2020-2-3
482606,Kansas,Goodland,2,4,2020,22.0,Sherman,2020-2-4
482607,Kansas,Goodland,2,5,2020,18.5,Sherman,2020-2-5
482608,Kansas,Goodland,2,6,2020,24.4,Sherman,2020-2-6
482609,Kansas,Goodland,2,7,2020,34.5,Sherman,2020-2-7
482610,Kansas,Goodland,2,8,2020,36.5,Sherman,2020-2-8
482611,Kansas,Goodland,2,9,2020,33.5,Sherman,2020-2-9
482612,Kansas,Goodland,2,10,2020,27.0,Sherman,2020-2-10
482613,Kansas,Goodland,2,11,2020,32.3,Sherman,2020-2-11
482614,Kansas,Goodland,2,12,2020,29.4,Sherman,2020-2-12
482615,Kansas,Goodland,2,13,2020,15.2,Sherman,2020-2-13
482616,Kansas,Goodland,2,14,2020,23.8,Sherman,2020-2-14
482617,Kansas,Goodland,2,15,2020,34.1,Sherman,2020-2-15
482618,Kansas,Goodland,2,16,2020,34.2,Sherman,2020-2-16
482619,Kansas,Goodland,2,17,2020,40.5,Sherman,2020-2-17
482620,Kansas,Goodland,2,18,2020,32.1,Sherman,2020-2-18
482621,Kansas,Goodland,2,19,2020,29.4,Sherman,2020-2-19
482622,Kansas,Goodland,2,20,2020,15.7,Sherman,2020-2-20
482623,Kansas,Goodland,2,21,2020,30.9,Sherman,2020-2-21
482624,Kansas,Goodland,2,22,2020,40.9,Sherman,2020-2-22
482625,Kansas,Goodland,2,23,2020,44.2,Sherman,2020-2-23
482626,Kansas,Goodland,2,24,2020,37.0,Sherman,2020-2-24
482627,Kansas,Goodland,2,25,2020,28.0,Sherman,2020-2-25
482628,Kansas,Goodland,2,26,2020,19.7,Sherman,2020-2-26
482629,Kansas,Goodland,2,27,2020,35.0,Sherman,2020-2-27
482630,Kansas,Goodland,2,28,2020,37.4,Sherman,2020-2-28
482631,Kansas,Goodland,2,29,2020,46.0,Sherman,2020-2-29
482632,Kansas,Goodland,3,1,2020,42.5,Sherman,2020-3-1
482633,Kansas,Goodland,3,2,2020,37.2,Sherman,2020-3-2
482634,Kansas,Goodland,3,3,2020,38.6,Sherman,2020-3-3
482635,Kansas,Goodland,3,4,2020,43.5,Sherman,2020-3-4
482636,Kansas,Goodland,3,5,2020,43.1,Sherman,2020-3-5
482637,Kansas,Goodland,3,6,2020,44.9,Sherman,2020-3-6
482638,Kansas,Goodland,3,7,2020,53.1,Sherman,2020-3-7
482639,Kansas,Goodland,3,8,2020,56.4,Sherman,2020-3-8
482640,Kansas,Goodland,3,9,2020,46.6,Sherman,2020-3-9
482641,Kansas,Goodland,3,10,2020,40.0,Sherman,2020-3-10
482642,Kansas,Goodland,3,11,2020,49.6,Sherman,2020-3-11
482643,Kansas,Goodland,3,12,2020,48.9,Sherman,2020-3-12
482644,Kansas,Goodland,3,13,2020,33.7,Sherman,2020-3-13
482645,Kansas,Goodland,3,14,2020,29.4,Sherman,2020-3-14
482646,Kansas,Goodland,3,15,2020,30.6,Sherman,2020-3-15
482647,Kansas,Goodland,3,16,2020,37.1,Sherman,2020-3-16
482648,Kansas,Goodland,3,17,2020,36.0,Sherman,2020-3-17
482649,Kansas,Goodland,3,18,2020,43.5,Sherman,2020-3-18
482650,Kansas,Goodland,3,19,2020,48.1,Sherman,2020-3-19
482651,Kansas,Goodland,3,20,2020,25.2,Sherman,2020-3-20
482652,Kansas,Goodland,3,21,2020,31.2,Sherman,2020-3-21
482653,Kansas,Goodland,3,22,2020,44.4,Sherman,2020-3-22
482654,Kansas,Goodland,3,23,2020,45.6,Sherman,2020-3-23
482655,Kansas,Goodland,3,24,2020,51.9,Sherman,2020-3-24
482656,Kansas,Goodland,3,25,2020,56.1,Sherman,2020-3-25
482657,Kansas,Goodland,3,26,2020,46.8,Sherman,2020-3-26
482658,Kansas,Goodland,3,27,2020,43.0,Sherman,2020-3-27
482659,Kansas,Goodland,3,28,2020,40.6,Sherman,2020-3-28
482660,Kansas,Goodland,3,29,2020,43.1,Sherman,2020-3-29
482661,Kansas,Goodland,3,30,2020,47.1,Sherman,2020-3-30
482662,Kansas,Goodland,3,31,2020,50.4,Sherman,2020-3-31
482663,Kansas,Goodland,4,1,2020,52.9,Sherman,2020-4-1
482664,Kansas,Goodland,4,2,2020,37.9,Sherman,2020-4-2
482665,Kansas,Goodland,4,3,2020,26.1,Sherman,2020-4-3
482666,Kansas,Goodland,4,4,2020,33.2,Sherman,2020-4-4
482667,Kansas,Goodland,4,5,2020,44.0,Sherman,2020-4-5
482668,Kansas,Goodland,4,6,2020,55.5,Sherman,2020-4-6
482669,Kansas,Goodland,4,7,2020,59.7,Sherman,2020-4-7
482670,Kansas,Goodland,4,8,2020,57.4,Sherman,2020-4-8
482671,Kansas,Goodland,4,9,2020,44.8,Sherman,2020-4-9
482672,Kansas,Goodland,4,10,2020,47.0,Sherman,2020-4-10
482673,Kansas,Goodland,4,11,2020,58.3,Sherman,2020-4-11
482674,Kansas,Goodland,4,12,2020,38.1,Sherman,2020-4-12
482675,Kansas,Goodland,4,13,2020,25.5,Sherman,2020-4-13
482676,Kansas,Goodland,4,14,2020,32.9,Sherman,2020-4-14
482677,Kansas,Goodland,4,15,2020,38.2,Sherman,2020-4-15
482678,Kansas,Goodland,4,16,2020,36.7,Sherman,2020-4-16
482679,Kansas,Goodland,4,17,2020,33.6,Sherman,2020-4-17
482680,Kansas,Goodland,4,18,2020,50.2,Sherman,2020-4-18
482681,Kansas,Goodland,4,19,2020,50.9,Sherman,2020-4-19
482682,Kansas,Goodland,4,20,2020,53.3,Sherman,2020-4-20
482683,Kansas,Goodland,4,21,2020,52.5,Sherman,2020-4-21
482684,Kansas,Goodland,4,22,2020,55.2,Sherman,2020-4-22
482685,Kansas,Goodland,4,23,2020,56.9,Sherman,2020-4-23
482686,Kansas,Goodland,4,24,2020,51.5,Sherman,2020-4-24
482687,Kansas,Goodland,4,25,2020,47.9,Sherman,2020-4-25
482688,Kansas,Goodland,4,26,2020,57.5,Sherman,2020-4-26
482689,Kansas,Goodland,4,27,2020,64.7,Sherman,2020-4-27
482690,Kansas,Goodland,4,28,2020,66.4,Sherman,2020-4-28
482691,Kansas,Goodland,4,29,2020,55.3,Sherman,2020-4-29
482692,Kansas,Goodland,4,30,2020,58.9,Sherman,2020-4-30
482693,Kansas,Goodland,5,1,2020,71.2,Sherman,2020-5-1
482694,Kansas,Goodland,5,2,2020,63.0,Sherman,2020-5-2
482695,Kansas,Goodland,5,3,2020,60.2,Sherman,2020-5-3
482696,Kansas,Goodland,5,4,2020,61.9,Sherman,2020-5-4
482697,Kansas,Goodland,5,5,2020,53.4,Sherman,2020-5-5
482698,Kansas,Goodland,5,6,2020,53.4,Sherman,2020-5-6
482699,Kansas,Goodland,5,7,2020,56.6,Sherman,2020-5-7
482700,Kansas,Goodland,5,8,2020,50.1,Sherman,2020-5-8
482701,Kansas,Goodland,5,9,2020,49.1,Sherman,2020-5-9
482702,Kansas,Goodland,5,10,2020,48.0,Sherman,2020-5-10
482703,Kansas,Goodland,5,11,2020,42.0,Sherman,2020-5-11
482704,Kansas,Goodland,5,12,2020,37.7,Sherman,2020-5-12
482705,Kansas,Goodland,5,13,2020,42.7,Sherman,2020-5-13
491837,Kansas,Topeka,1,1,2020,38.0,Shawnee,2020-1-1
491838,Kansas,Topeka,1,2,2020,45.1,Shawnee,2020-1-2
491839,Kansas,Topeka,1,3,2020,40.6,Shawnee,2020-1-3
491840,Kansas,Topeka,1,4,2020,35.3,Shawnee,2020-1-4
491841,Kansas,Topeka,1,5,2020,43.4,Shawnee,2020-1-5
491842,Kansas,Topeka,1,6,2020,33.5,Shawnee,2020-1-6
491843,Kansas,Topeka,1,7,2020,39.2,Shawnee,2020-1-7
491844,Kansas,Topeka,1,8,2020,38.5,Shawnee,2020-1-8
491845,Kansas,Topeka,1,9,2020,55.1,Shawnee,2020-1-9
491846,Kansas,Topeka,1,10,2020,38.6,Shawnee,2020-1-10
491847,Kansas,Topeka,1,11,2020,20.2,Shawnee,2020-1-11
491848,Kansas,Topeka,1,12,2020,24.9,Shawnee,2020-1-12
491849,Kansas,Topeka,1,13,2020,33.4,Shawnee,2020-1-13
491850,Kansas,Topeka,1,14,2020,47.0,Shawnee,2020-1-14
491851,Kansas,Topeka,1,15,2020,42.9,Shawnee,2020-1-15
491852,Kansas,Topeka,1,16,2020,18.4,Shawnee,2020-1-16
491853,Kansas,Topeka,1,17,2020,29.4,Shawnee,2020-1-17
491854,Kansas,Topeka,1,18,2020,34.6,Shawnee,2020-1-18
491855,Kansas,Topeka,1,19,2020,22.2,Shawnee,2020-1-19
491856,Kansas,Topeka,1,20,2020,16.6,Shawnee,2020-1-20
491857,Kansas,Topeka,1,21,2020,15.8,Shawnee,2020-1-21
491858,Kansas,Topeka,1,22,2020,34.8,Shawnee,2020-1-22
491859,Kansas,Topeka,1,23,2020,36.0,Shawnee,2020-1-23
491860,Kansas,Topeka,1,24,2020,32.8,Shawnee,2020-1-24
491861,Kansas,Topeka,1,25,2020,30.1,Shawnee,2020-1-25
491862,Kansas,Topeka,1,26,2020,34.1,Shawnee,2020-1-26
491863,Kansas,Topeka,1,27,2020,33.4,Shawnee,2020-1-27
491864,Kansas,Topeka,1,28,2020,35.4,Shawnee,2020-1-28
491865,Kansas,Topeka,1,29,2020,31.6,Shawnee,2020-1-29
491866,Kansas,Topeka,1,30,2020,33.5,Shawnee,2020-1-30
491867,Kansas,Topeka,1,31,2020,35.2,Shawnee,2020-1-31
491868,Kansas,Topeka,2,1,2020,37.5,Shawnee,2020-2-1
491869,Kansas,Topeka,2,2,2020,49.6,Shawnee,2020-2-2
491870,Kansas,Topeka,2,3,2020,42.0,Shawnee,2020-2-3
491871,Kansas,Topeka,2,4,2020,32.6,Shawnee,2020-2-4
491872,Kansas,Topeka,2,5,2020,28.2,Shawnee,2020-2-5
491873,Kansas,Topeka,2,6,2020,26.8,Shawnee,2020-2-6
491874,Kansas,Topeka,2,7,2020,32.9,Shawnee,2020-2-7
491875,Kansas,Topeka,2,8,2020,30.1,Shawnee,2020-2-8
491876,Kansas,Topeka,2,9,2020,42.2,Shawnee,2020-2-9
491877,Kansas,Topeka,2,10,2020,32.2,Shawnee,2020-2-10
491878,Kansas,Topeka,2,11,2020,38.1,Shawnee,2020-2-11
491879,Kansas,Topeka,2,12,2020,33.5,Shawnee,2020-2-12
491880,Kansas,Topeka,2,13,2020,14.1,Shawnee,2020-2-13
491881,Kansas,Topeka,2,14,2020,10.5,Shawnee,2020-2-14
491882,Kansas,Topeka,2,15,2020,32.0,Shawnee,2020-2-15
491883,Kansas,Topeka,2,16,2020,35.3,Shawnee,2020-2-16
491884,Kansas,Topeka,2,17,2020,46.0,Shawnee,2020-2-17
491885,Kansas,Topeka,2,18,2020,37.8,Shawnee,2020-2-18
491886,Kansas,Topeka,2,19,2020,32.1,Shawnee,2020-2-19
491887,Kansas,Topeka,2,20,2020,27.5,Shawnee,2020-2-20
491888,Kansas,Topeka,2,21,2020,27.0,Shawnee,2020-2-21
491889,Kansas,Topeka,2,22,2020,40.3,Shawnee,2020-2-22
491890,Kansas,Topeka,2,23,2020,48.8,Shawnee,2020-2-23
491891,Kansas,Topeka,2,24,2020,46.6,Shawnee,2020-2-24
491892,Kansas,Topeka,2,25,2020,39.9,Shawnee,2020-2-25
491893,Kansas,Topeka,2,26,2020,35.2,Shawnee,2020-2-26
491894,Kansas,Topeka,2,27,2020,34.3,Shawnee,2020-2-27
491895,Kansas,Topeka,2,28,2020,39.5,Shawnee,2020-2-28
491896,Kansas,Topeka,2,29,2020,43.0,Shawnee,2020-2-29
491897,Kansas,Topeka,3,1,2020,58.2,Shawnee,2020-3-1
491898,Kansas,Topeka,3,2,2020,45.5,Shawnee,2020-3-2
491899,Kansas,Topeka,3,3,2020,45.6,Shawnee,2020-3-3
491900,Kansas,Topeka,3,4,2020,51.4,Shawnee,2020-3-4
491901,Kansas,Topeka,3,5,2020,50.0,Shawnee,2020-3-5
491902,Kansas,Topeka,3,6,2020,42.2,Shawnee,2020-3-6
491903,Kansas,Topeka,3,7,2020,49.6,Shawnee,2020-3-7
491904,Kansas,Topeka,3,8,2020,58.3,Shawnee,2020-3-8
491905,Kansas,Topeka,3,9,2020,52.4,Shawnee,2020-3-9
491906,Kansas,Topeka,3,10,2020,38.0,Shawnee,2020-3-10
491907,Kansas,Topeka,3,11,2020,48.9,Shawnee,2020-3-11
491908,Kansas,Topeka,3,12,2020,57.5,Shawnee,2020-3-12
491909,Kansas,Topeka,3,13,2020,43.5,Shawnee,2020-3-13
491910,Kansas,Topeka,3,14,2020,39.8,Shawnee,2020-3-14
491911,Kansas,Topeka,3,15,2020,36.8,Shawnee,2020-3-15
491912,Kansas,Topeka,3,16,2020,39.3,Shawnee,2020-3-16
491913,Kansas,Topeka,3,17,2020,44.3,Shawnee,2020-3-17
491914,Kansas,Topeka,3,18,2020,52.6,Shawnee,2020-3-18
491915,Kansas,Topeka,3,19,2020,63.7,Shawnee,2020-3-19
491916,Kansas,Topeka,3,20,2020,43.9,Shawnee,2020-3-20
491917,Kansas,Topeka,3,21,2020,33.7,Shawnee,2020-3-21
491918,Kansas,Topeka,3,22,2020,41.7,Shawnee,2020-3-22
491919,Kansas,Topeka,3,23,2020,47.1,Shawnee,2020-3-23
491920,Kansas,Topeka,3,24,2020,49.5,Shawnee,2020-3-24
491921,Kansas,Topeka,3,25,2020,55.5,Shawnee,2020-3-25
491922,Kansas,Topeka,3,26,2020,58.2,Shawnee,2020-3-26
491923,Kansas,Topeka,3,27,2020,55.6,Shawnee,2020-3-27
491924,Kansas,Topeka,3,28,2020,59.4,Shawnee,2020-3-28
491925,Kansas,Topeka,3,29,2020,54.3,Shawnee,2020-3-29
491926,Kansas,Topeka,3,30,2020,54.0,Shawnee,2020-3-30
491927,Kansas,Topeka,3,31,2020,57.9,Shawnee,2020-3-31
491928,Kansas,Topeka,4,1,2020,59.8,Shawnee,2020-4-1
491929,Kansas,Topeka,4,2,2020,63.8,Shawnee,2020-4-2
491930,Kansas,Topeka,4,3,2020,35.9,Shawnee,2020-4-3
491931,Kansas,Topeka,4,4,2020,36.3,Shawnee,2020-4-4
491932,Kansas,Topeka,4,5,2020,47.0,Shawnee,2020-4-5
491933,Kansas,Topeka,4,6,2020,58.7,Shawnee,2020-4-6
491934,Kansas,Topeka,4,7,2020,69.6,Shawnee,2020-4-7
491935,Kansas,Topeka,4,8,2020,68.1,Shawnee,2020-4-8
491936,Kansas,Topeka,4,9,2020,53.2,Shawnee,2020-4-9
